"Ano Lançamento","Mês Base Lançamento","Esfera Orçamentária",,"UO - Órgão Máximo",,"Unidade Orçamentária",,"Grupo Despesa",,"Modalidade Aplicação",,"Resultado EOF",,"Função Governo",,"Subfunção Governo",,"Programa Governo",,"Ação Governo",,"Região PT","UF PT",,"Município PT","Movim. Líquido - R$ (Item Informação)"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NORDESTE","PE","PERNAMBUCO","SERRA TALHADA","1.600.000,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","CENTRO-OESTE","GO","GOIAS","SEM INFORMACAO","674.903,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","CENTRO-OESTE","MS","MATO GROSSO DO SUL","CAMPO GRANDE","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORDESTE","PE","PERNAMBUCO","SEM INFORMACAO","1.739.711,23"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORTE","AC","ACRE","SEM INFORMACAO","1.441.714,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORDESTE","AL","ALAGOAS","OLHO D'AGUA DO CASADO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORDESTE","PB","PARAIBA","JOAO PESSOA","669.827,40"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORDESTE","RN","RIO GRANDE DO NORTE","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORTE","AM","AMAZONAS","CARAUARI","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NORTE","RR","RORAIMA","NORMANDIA","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","8","DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","9","DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","9","DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","00SY","APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","238.856,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","9","DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","10T2","APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","1.525.294,35"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","9","DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","15.675.925,81"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","9","DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","1.344.224,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","3","PRIMARIO SEM IMPACTO FISCAL","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2321","RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPR","5900","INTEGRACAO DO RIO SAO FRANCISCO COM AS BACIAS DOS RIOS JAGUA","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","1.159.441,62"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2317","DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL","214S","ESTRUTURACAO E DINAMIZACAO DE ATIVIDADES PRODUTIVAS - ROTAS","CENTRO-OESTE","DF","DISTRITO FEDERAL","SEM INFORMACAO","446.170,51"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2317","DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL","214S","ESTRUTURACAO E DINAMIZACAO DE ATIVIDADES PRODUTIVAS - ROTAS","SUDESTE","MG","MINAS GERAIS","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","71","TRANSF.CONSORC.PUB.MEDIANTE CONTRATO RATEIO","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2029","DESENVOLVIMENTO REGIONAL E TERRITORIAL","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","SUL","PR","PARANA","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","0032","PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO","2000","ADMINISTRACAO DA UNIDADE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","24.831,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","607","IRRIGACAO","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","15DV","POLOS DE AGRICULTURA IRRIGADA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","00SX","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","608.060,45"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","00SX","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NORDESTE","PI","PIAUI","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","214S","ESTRUTURACAO E DINAMIZACAO DE ATIVIDADES PRODUTIVAS - ROTAS","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","23.417,73"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","2317","DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL","214S","ESTRUTURACAO E DINAMIZACAO DE ATIVIDADES PRODUTIVAS - ROTAS","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","57.288,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","00TA","APOIO A GESTAO E IMPLANTACAO DE SISTEMAS DE PURIFICACAO E DE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","00TB","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE INFRAESTRUTUR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","141.771,35"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","12EP","INTEGRACAO DO RIO SAO FRANCISCO COM AS BACIAS DO NORDESTE SE","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","15ZK","IMPLANTACAO DO PROJETO SERIDO","NORDESTE","RN","RIO GRANDE DO NORTE","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","20VR","CONSERVACAO E RECUPERACAO DE BACIAS HIDROGRAFICAS","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","64.242,96"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","214T","GESTAO, OPERACAO E MANUTENCAO DO PROJETO DE INTEGRACAO DO RI","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","21DD","REABILITACAO DE BARRAGENS E DE OUTRAS INFRAESTRUTURAS HIDRIC","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","20.433,50"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","21DF","RECUPERACAO DE RESERVATORIOS ESTRATEGICOS PARA A INTEGRACAO","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","5900","INTEGRACAO DO RIO SAO FRANCISCO COM AS BACIAS DOS RIOS JAGUA","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","12.683,84"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2221","RECURSOS HIDRICOS","8695","DESSALINIZACAO DE AGUAS CONTINENTAIS E MARINHAS - PROGRAMA A","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","33.681,58"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","06","SEGURANCA PUBLICA","182","DEFESA CIVIL","2218","GESTAO DE RISCOS E DE DESASTRES","22BO","ACOES DE PROTECAO E DEFESA CIVIL","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","619.882,95"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","06","SEGURANCA PUBLICA","182","DEFESA CIVIL","2318","GESTAO DE RISCOS E DE DESASTRES","22BO","ACOES DE PROTECAO E DEFESA CIVIL","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","41.771,63"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2029","DESENVOLVIMENTO REGIONAL E TERRITORIAL","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","196.905,60"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","00SX","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","10.842,34"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","21.342,88"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2217","DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","44.768,25"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","2219","MOBILIDADE URBANA","00T1","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","3","PRIMARIO SEM IMPACTO FISCAL","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2321","RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPR","00TA","APOIO A GESTAO E IMPLANTACAO DE SISTEMAS DE PURIFICACAO E DE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","0,00"
"2025","FEVEREIRO","1","ORCAMENTO FISCAL","53000","MINIST. DA INTEGR. E DO DESENVOLV. REGIONAL","53101","MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL","4","INVESTIMENTOS","90","APLICACOES DIRETAS","3","PRIMARIO SEM IMPACTO FISCAL","18","GESTAO AMBIENTAL","544","RECURSOS HIDRICOS","2321","RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPR","00TB","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE INFRAESTRUTUR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","756.332,79"
